id,school_id,iern,batches_name,year_received,sources_fund,ecart_laptops,ecart_tablets,ecart_tv,charging_condition,remarks,created_at
6108,300896,2026-15066,Batch 2024,2024,DepEd (DCP),46,0,1,Functional,,2026-04-16 06:30:03.047204+00:00
7608,124193,2026-38519,Batch 2019,2020,DepEd (DCP),1,50,1,Non-Functional,,2026-04-27 06:52:35.205152+00:00
7609,305465,2026-07577,eCART PACKAGE,2022,Other,51,100,0,Functional,none,2026-04-27 07:37:18.853691+00:00
6306,500516,2026-28090,Batch 44,2025,DepEd (DCP),16,25,16,Functional,,2026-04-17 02:55:32.503715+00:00
6311,502222,2026-12384,batch 1,2024,DepEd (DCP),46,0,1,Functional,,2026-04-17 03:08:06.307421+00:00
6383,108423,2026-20288,201901,2021,DepEd (DCP),2,50,2,Functional,"some unit needs repair ,   and need new mouse ",2026-04-17 05:15:00.376416+00:00
6468,223501,2026-07167,2023 Smart Television (STV),2023,DepEd (DCP),0,0,5,Functional,N/A FOR CHARGING STATION/BASE,2026-04-17 10:50:22.224990+00:00
6469,223501,2026-07167,DCP-BATCH 2023-03 LAPTOP FOR TEACHING PACKAGE,2023,DepEd (DCP),5,0,0,Functional,,2026-04-17 10:50:22.231953+00:00
6470,223501,2026-07167,LAPTOPS UNDER BAYANIHAN 11 FUNDS,2021,DepEd (DCP),4,0,0,Functional,,2026-04-17 10:50:22.237144+00:00
6471,223501,2026-07167,DCP 2020,2020,DepEd (DCP),1,0,1,Functional,,2026-04-17 10:50:22.242353+00:00
6472,223501,2026-07167,DCP BATCH 32,2016,DepEd (DCP),0,0,0,Functional,N/A FOR DCP BATCH 32,2026-04-17 10:50:22.247591+00:00
6528,300481,2026-10968,Batch 41,2018,DepEd (DCP),50,0,2,Functional,,2026-04-18 02:19:39.467725+00:00
6646,315503,2026-40956,DCP-BATCH 2023-01:eLEARNING PACKAGE,2024,DepEd (DCP),46,0,1,Functional,"routers, headphones",2026-04-19 12:44:21.861579+00:00
6752,308037,2026-18929,Batch 2022-01 ELEARNING CART PACKAGE,2025,DepEd (DCP),46,0,1,Functional,"2 units Router-TP LINK ARCHER AX12
2 units STORAGE CART-PIXPRO CHARGES
1 STATION MAX CSTN-25MX
1 EXTERNAL HARD DRIVE- ADATA HD710 (PRO)
1 FLASH DRIVE (Recovery Disk)",2026-04-20 02:47:08.957438+00:00
6758,117043,2026-30661,Batch 2023-01,2024,DepEd (DCP),46,0,1,Functional,"2 unit TP Link Archer
2 unit TSDI Charging Cart
1 unit Silicon Power Armor ",2026-04-20 02:55:58.968895+00:00
6833,500518,2026-00648,BATCH 2022,2022,DepEd (DCP),0,0,0,Functional,,2026-04-20 03:50:00.821763+00:00
6834,500518,2026-00648,BATCH 2023,2023,DepEd (DCP),0,0,0,Functional,,2026-04-20 03:50:00.831137+00:00
6896,317437,2026-02812,DCP ELC,2024,DepEd (DCP),46,0,0,Functional,"Headphone, Adaptor, Mouse",2026-04-20 05:02:52.246985+00:00
6983,500588,2026-30720,Batch 2024-01,2024,DepEd (DCP),46,0,5,Functional,5 external hard drive,2026-04-20 06:50:39.853474+00:00
6984,500588,2026-30720,Batch 23-01,2023,DepEd (DCP),46,0,1,Functional,TP Link Archer AX12 (2 units)TDSI charging port (2 units) Silicon power armor 5TB (1 unit),2026-04-20 06:50:39.859581+00:00
6985,500588,2026-30720,Batch 2023-03,2023,DepEd (DCP),5,0,0,Functional,,2026-04-20 06:50:39.865403+00:00
6988,305634,2026-02773,Batch ,2023,DepEd (DCP),46,60,1,Functional,"Headphone,mouse",2026-04-20 06:55:44.637343+00:00
6994,306078,2026-15189,BATCH 2022-01:ELEARNING CART PACKAGE,2024,DepEd (DCP),46,0,1,Functional,"2-Wifi router, 1 external hard drive",2026-04-20 07:04:42.121874+00:00
7247,301342,2026-18525,Batch 2022-01,2024,DepEd (DCP),46,0,1,Functional,,2026-04-21 03:14:37.973866+00:00
7248,301342,2026-18525,Batch 2019-02-lot 3,2011,DepEd (DCP),51,0,1,Functional,,2026-04-21 03:14:37.981108+00:00
7106,317703,2026-03323,Batch 2024-01,2024,DepEd (DCP),46,0,1,Functional,,2026-04-20 11:19:26.245844+00:00
7107,317703,2026-03323,Batch 2020,2022,DepEd (DCP),2,0,1,Non-Functional,,2026-04-20 11:19:26.252134+00:00
7108,317703,2026-03323,Batch 2025-L4NT,2025,DepEd (DCP),1,0,0,Functional,,2026-04-20 11:19:26.257694+00:00
7109,306206,2026-12328,Batch 23,2024,DepEd (DCP),46,0,1,Functional,,2026-04-20 11:28:01.955905+00:00
7249,301342,2026-18525,Batch 2019-03,2021,DepEd (DCP),1,50,0,Functional,,2026-04-21 03:14:37.988091+00:00
7357,305361,2026-07080,2024 E Learning Cart Package,2024,DepEd (DCP),46,0,0,Functional,"2 Charging Carts UPS and Router
",2026-04-21 09:34:15.795712+00:00
7425,300407,2026-10281,Batch 2023-01: eLearning Cart Package,2024,DepEd (DCP),46,0,1,Functional,"Coby wireless mouse
Coby headset
External hard drive
Laptop bag
Mouse pad
To link wireless router",2026-04-22 06:22:22.183813+00:00
7501,302635,2026-30773,Batch 2,2024,DepEd (DCP),36,0,2,Functional,"Earphone ,mose other are disable",2026-04-23 08:19:30.404704+00:00
4492,300812,2026-16432,Batch 33,2024,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:27:28.921268+00:00
4493,300812,2026-16432,Batch 2019-02,2020,DepEd (DCP),51,0,0,Functional,,2026-04-14 05:27:28.928521+00:00
4494,300812,2026-16432,E-cart Learning Package,2024,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:27:28.934584+00:00
4495,300812,2026-16432,Batch 2019,2020,DepEd (DCP),0,28,0,Functional,,2026-04-14 05:27:28.940721+00:00
4496,300812,2026-16432,Batch 2019,2020,DepEd (DCP),0,22,0,Non-Functional,,2026-04-14 05:27:28.946669+00:00
4497,300812,2026-16432,Batch 38,2017,DepEd (DCP),51,0,0,Functional,,2026-04-14 05:27:28.952328+00:00
4498,300812,2026-16432,Batch Lot 2,2019,DepEd (DCP),41,0,0,Functional,,2026-04-14 05:27:28.958124+00:00
4499,300812,2026-16432,Batch 13,2013,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:27:28.965504+00:00
5248,501645,2026-39472,DCP 2024,2024,DepEd (DCP),46,40,2,Functional,"With mouse, charging carts, router",2026-04-15 02:45:42.690816+00:00
5454,301648,2026-05329,2022,2023,DepEd (DCP),40,0,5,Functional,,2026-04-15 05:39:00.498707+00:00
5459,300063,2026-08223,Batch 2022-1,2024,DepEd (DCP),46,0,1,Functional,"2 - Routers, 1 - Hard drive, 46 - headphones, 46 - mouse",2026-04-15 05:42:51.095475+00:00
5460,300063,2026-08223,Batch 2019-02,2019,DepEd (DCP),49,0,0,Non-Functional,,2026-04-15 05:42:51.112615+00:00
5461,300063,2026-08223,2018-01,2019,DepEd (DCP),0,47,0,Non-Functional,,2026-04-15 05:42:51.128422+00:00
7238,300340,2026-09782,batch 22 and 23,2023,DepEd (DCP),92,0,2,Functional,"routers , headphones",2026-04-21 02:59:13.507015+00:00
7358,304881,2026-04047,Batch 2023,2023,DepEd (DCP),10,11,4,Functional,,2026-04-21 09:35:52.814031+00:00
7426,305105,2026-00687,2022-01,2022,DepEd (DCP),46,0,1,Functional,,2026-04-22 06:59:11.076410+00:00
5791,302926,2026-32671,BATCH 36,2019,DepEd (DCP),0,48,0,Non-Functional,"48 non functional,2 missing due to odette typhone. ",2026-04-15 11:37:13.618595+00:00
5792,302926,2026-32671,BATCH 2024,2024,DepEd (DCP),46,0,0,Functional,"Smart TV non functional,2 router tp link functional, 1 external 5gb functional",2026-04-15 11:37:13.624665+00:00
7427,305105,2026-00687,2023-01,2023,DepEd (DCP),46,0,1,Functional,,2026-04-22 06:59:11.082724+00:00
5898,302767,2026-30415,LOT 5 BATCH 2019-02-JHS/SHS ICT PACKAGE,2021,DepEd (DCP),51,0,1,Functional,,2026-04-16 00:36:26.160519+00:00
5899,302767,2026-30415,DCP 2020: MULTI-MEDIA PACKAGE,2022,DepEd (DCP),4,0,4,Functional,No charging ecart,2026-04-16 00:36:26.166527+00:00
5900,302767,2026-30415,BATCH 2022-01: ELEARNING CART PACKAGE,2024,DepEd (DCP),46,0,1,Functional,,2026-04-16 00:36:26.172065+00:00
5901,302767,2026-30415,BATCH 2024-01: ELEARNING CART PACKAGE,2024,DepEd (DCP),46,0,1,Functional,,2026-04-16 00:36:26.176762+00:00
5902,305562,2026-15756,DCP Package,2024,DepEd (DCP),46,0,0,Functional,,2026-04-16 00:37:02.255498+00:00
5789,502078,2026-10969,batch 46,2024,DepEd (DCP),46,0,1,Functional,,2026-04-15 11:36:05.093377+00:00
5790,502078,2026-10969,tablet for grade 8,2023,DepEd (DCP),0,33,0,Non-Functional,,2026-04-15 11:36:05.099578+00:00
6015,300458,2026-10800,batch 36,2021,DepEd (DCP),0,50,0,Functional,,2026-04-16 03:58:59.307224+00:00
6112,302498,2026-28928,DCP ,2025,DepEd (DCP),45,50,1,Functional,,2026-04-16 06:31:17.912924+00:00
6116,305196,2026-02251,Batch 33,2024,DepEd (DCP),46,50,7,Functional,,2026-04-16 06:34:03.609266+00:00
6128,306702,2026-13494,DCP 2022,2024,DepEd (DCP),46,0,1,Functional,"Router, headphone, mouse",2026-04-16 06:41:40.902257+00:00
6140,303391,2026-36021,DCP2022,2022,DepEd (DCP),46,0,0,Functional,,2026-04-16 07:01:28.273966+00:00
6141,303391,2026-36021,DCP2018,2018,DepEd (DCP),0,50,0,Functional,Non-Functional 2-in-1 Tablets,2026-04-16 07:01:28.280431+00:00
6209,305548,2026-13775,DCP 2020: Multimedia Package ,2022,DepEd (DCP),2,0,2,Functional,PixPro S511 Portable Loud Speaker with Lapel Mic (2 units) ,2026-04-16 09:15:28.759947+00:00
6210,305548,2026-13775,BATCH 2022-01: E-LEARNING CART,2024,DepEd (DCP),46,0,1,Functional,"Routers (2 units), Charging carts (2 units), External Hard Drive (1 unit), Flash Drive (1 unit) ",2026-04-16 09:15:28.766125+00:00
6307,500710,2026-44638,2023,2023,Other,49,0,0,Functional,GOOD CONDITION,2026-04-17 02:56:34.687233+00:00
6387,308504,2026-19727,Batch 38,2024,DepEd (DCP),46,10,1,Functional,,2026-04-17 05:29:59.563426+00:00
7610,502271,2026-13196,DCP2024-ELC-L3-MM-001,2024,DepEd (DCP),48,0,0,Functional,,2026-04-27 07:38:41.045034+00:00
6473,501953,2026-07565,2022,2022,DepEd (DCP),45,0,5,Functional,,2026-04-17 11:07:23.001900+00:00
6529,300210,2026-09380,Batch 36,2019,DepEd (DCP),2,50,0,Functional,,2026-04-18 02:34:28.527749+00:00
6647,120570,2026-34403,Batch 79,2022,DepEd (DCP),0,0,3,Non-Functional,,2026-04-19 12:51:57.288794+00:00
6695,302399,2026-28088,BATCH 2024-01,2024,DepEd (DCP),46,0,1,Functional,4 BOXES ROUTERS   & EXT DRIVE,2026-04-20 01:32:26.146112+00:00
6696,302399,2026-28088,BATCH 2022-01,2024,DepEd (DCP),46,0,1,Functional,4 BOXES ROUTERS & EXT. DRIVE,2026-04-20 01:32:26.152570+00:00
6707,319604,2026-07110,2023-02,2024,DepEd (DCP),92,0,2,Functional,"e.g Routers, Charging cart, Head Set",2026-04-20 01:54:51.855277+00:00
6719,131616,2026-04286,DCP Batch 2019-01,2019,DepEd (DCP),0,50,0,Functional,4 PC Tablets are in need of repair,2026-04-20 02:04:38.464913+00:00
6720,500177,2026-26858,2025 SHS,2025,DepEd (DCP),0,25,0,Functional,"Leather casing, Bluetooth Keyboard",2026-04-20 02:08:18.991041+00:00
6908,114992,2026-27203,Batch 44,2014,DepEd (DCP),1,0,1,Non-Functional,,2026-04-20 05:13:25.980496+00:00
6986,317421,2026-02837,Batch 2022-01,2024,DepEd (DCP),46,0,1,Functional,,2026-04-20 06:50:58.607492+00:00
7043,304925,2026-03641,DCP-2023,2024,DepEd (DCP),46,0,1,Functional,,2026-04-20 08:19:14.575441+00:00
4500,317205,2026-45711,batch 2022-01/2023-01,2025,DepEd (DCP),90,0,0,Functional,,2026-04-14 05:27:47.525180+00:00
7239,302305,2026-27029,2022,2022,DepEd (DCP),46,50,2,Functional,,2026-04-21 03:00:29.293100+00:00
4506,320203,2026-07369,Batch 2019-02,2020,DepEd (DCP),25,0,1,Functional,,2026-04-14 05:29:52.784320+00:00
4507,320203,2026-07369,Batch 2019-02,2020,DepEd (DCP),25,0,0,Non-Functional,All units are non working.,2026-04-14 05:29:52.794609+00:00
4508,320203,2026-07369,Lot 3 IT Package (E-Textbook),2019,DepEd (DCP),0,50,0,Non-Functional,All units non-working.,2026-04-14 05:29:52.806144+00:00
4509,320203,2026-07369,DCP Batch 2020 Continuing Funds,2024,DepEd (DCP),7,0,0,Functional,1 unit unserviceable.,2026-04-14 05:29:52.813100+00:00
5250,302951,2026-32534,Batch 2022-01,2022,DepEd (DCP),46,0,1,Functional,"mouse, router, headphones",2026-04-15 02:48:03.643948+00:00
4512,501246,2026-28738,40,2025,DepEd (DCP),46,0,1,Functional,"Routers, Headphones, Mouse",2026-04-14 05:32:12.294216+00:00
5251,302951,2026-32534,Batch 2024-01,2024,DepEd (DCP),46,0,0,Functional,"mouse, router, headphones",2026-04-15 02:48:03.650531+00:00
4536,302167,2026-25663,2020 BATCH 2019-03 LOT 4,2021,DepEd (DCP),1,50,0,Functional,TP link are not working.,2026-04-14 05:38:20.764465+00:00
4537,302167,2026-25663,LOT 4 BATCH 36,2018,DepEd (DCP),2,0,0,Functional,Some components are not working/not functional/damaged.,2026-04-14 05:38:20.772889+00:00
4517,315408,2026-40821,2022-01,2024,DepEd (DCP),40,0,1,Functional,,2026-04-14 05:32:58.981440+00:00
4518,305429,2026-07353,E-Learning Package,2024,DepEd (DCP),45,0,1,Functional,,2026-04-14 05:33:26.996362+00:00
7428,501120,2026-41328,DCP,2025,DepEd (DCP),56,0,7,Functional,,2026-04-22 07:05:25.953768+00:00
4538,302167,2026-25663,LOT 4 BATCH 35/36 SET 35B,2018,DepEd (DCP),0,0,0,Non-Functional,"No laptops, only desktop.",2026-04-14 05:38:20.778923+00:00
4539,302167,2026-25663,2020 BATCH 2019-03 LOT 4 (COLUMBIAN TECHNOLOGIES INC.),2024,DepEd (DCP),1,0,1,Non-Functional,No charging cart included in the package from the division.,2026-04-14 05:38:20.787453+00:00
4526,116273,2026-28859,2024-1,2024,DepEd (DCP),46,0,1,Functional,"2 routers, 1 external drive, 1 USB",2026-04-14 05:35:58.389358+00:00
4527,306030,2026-21329,Batch 2022-01,2022,DepEd (DCP),46,0,1,Functional,,2026-04-14 05:36:09.056665+00:00
4529,304114,2026-40817,Batch 2022,2024,DepEd (DCP),46,0,1,Functional,"Routers, External Hard Drive",2026-04-14 05:36:37.934130+00:00
4530,304114,2026-40817,Batch 2024,2024,DepEd (DCP),46,0,1,Functional,"Routers, External Hard Drives",2026-04-14 05:36:37.941218+00:00
4531,305245,2026-01899,BATCH 2024 - 01,2024,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:37:07.396867+00:00
4532,501772,2026-41596,BATCH 2022-01: ELEARNING CART PACKAGE,2024,DepEd (DCP),46,0,1,Functional,"ROUTER-TO LINK ARCHER AX-12, EXTERNAL HARD DRIVE-ADATA HD330, FLASH DRIVE (RECOVERY DISK)",2026-04-14 05:37:12.312599+00:00
4533,305346,2026-07037,DepEd packages computerization,2021,DepEd (DCP),2,0,2,Functional,,2026-04-14 05:38:01.445792+00:00
7359,304743,2026-02710,05,2018,DepEd (DCP),0,0,0,Functional,With Routers,2026-04-21 09:39:30.145324+00:00
4542,501519,2026-03150,Dcp package batch 2024,2024,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:40:02.448384+00:00
4544,304627,2026-45769,Batch 44,2024,DepEd (DCP),46,68,4,Functional,"Headphones, mouse, mouse pad.  External hard disk",2026-04-14 05:41:00.619256+00:00
4545,303514,2026-36576,2023-01,2024,DepEd (DCP),46,0,1,Functional,,2026-04-14 05:42:07.422162+00:00
4513,107148,2026-16295,1,2025,Private Donor / NGO,0,0,0,Functional,DESKTOP - 42 SET,2026-04-14 05:32:17.097497+00:00
4546,341233,2026-40502,Batch 41,2018,DepEd (DCP),1,50,2,Functional,,2026-04-14 05:42:38.824969+00:00
4547,341233,2026-40502,Batch 42,2019,DepEd (DCP),1,50,0,Functional,"Router,",2026-04-14 05:42:38.831556+00:00
4540,302167,2026-25663,DCP 2021 LOT 4,2024,DepEd (DCP),4,0,0,Non-Functional,No charging cart included in the package (division office release),2026-04-14 05:38:20.794884+00:00
4541,302167,2026-25663,BATCH 2022-01: E-LEARNING CART PACKAGE,2024,DepEd (DCP),46,0,1,Functional,Two laptops request for minor repair.,2026-04-14 05:38:20.803410+00:00
5455,316605,2026-44662,eLC,2024,DepEd (DCP),46,0,1,Functional,,2026-04-15 05:39:10.801913+00:00
4552,300545,2026-12969,Batch 1,2024,DepEd (DCP),51,0,1,Functional,,2026-04-14 05:47:55.982828+00:00
4520,500563,2026-08511,DCP 2016,2016,DepEd (DCP),1,0,0,Non-Functional,,2026-04-14 05:34:17.780206+00:00
4521,500563,2026-08511,Batch 40,2018,DepEd (DCP),1,0,0,Non-Functional,,2026-04-14 05:34:17.787701+00:00
4522,500563,2026-08511,Batch 29,2016,DepEd (DCP),1,0,0,Non-Functional,,2026-04-14 05:34:17.796161+00:00
4523,500563,2026-08511,Batch 2020,2020,DepEd (DCP),1,0,6,Non-Functional,,2026-04-14 05:34:17.806970+00:00
5621,302350,2026-27247,2023-01,2024,DepEd (DCP),46,0,1,Functional,"Wireless Router, Charging Cart, External Hard Drive",2026-04-15 07:43:59.490271+00:00
5622,302350,2026-27247,2024-01,2024,DepEd (DCP),46,0,1,Functional,"Wireless Router, Charging Cart, External Hard Drive",2026-04-15 07:43:59.497218+00:00
4555,500745,2026-33394,Batch 27,2024,DepEd (DCP),46,0,1,Functional,,2026-04-14 05:49:10.741282+00:00
5623,302350,2026-27247,2024-03,2024,DepEd (DCP),5,0,0,Functional,,2026-04-15 07:43:59.503173+00:00
4567,303370,2026-35702,E-textbook,2018,DepEd (DCP),0,48,0,Functional,,2026-04-14 05:54:25.191821+00:00
4568,303370,2026-35702,E-Textbook,2018,DepEd (DCP),0,39,0,Functional,,2026-04-14 05:54:25.200729+00:00
4569,303481,2026-36300,DCP 2022-01,2022,DepEd (DCP),46,0,1,Functional,,2026-04-14 05:55:20.704882+00:00
4575,322507,2026-04121,44,2024,DepEd (DCP),46,0,1,Functional,,2026-04-14 06:00:37.818426+00:00
1337,301205,2026-17812,DCP JHS/SHS,2024,DepEd (DCP),55,0,0,Functional,headphones,2026-04-09 09:49:53.632158+00:00
5795,501283,2026-24170,Batch 2022-01,2024,DepEd (DCP),46,0,1,Functional,Router/headset/mouse,2026-04-15 11:40:51.287137+00:00
5799,315412,2026-40850,Batch 2019,2019,DepEd (DCP),0,25,0,Non-Functional,,2026-04-15 11:44:53.061197+00:00
5800,315412,2026-40850,Batch 2024,2024,DepEd (DCP),46,0,1,Functional,,2026-04-15 11:44:53.066419+00:00
4599,310707,2026-27503,Batch 55,2024,DepEd (DCP),46,0,1,Functional,"Router, headphones ",2026-04-14 06:14:24.527565+00:00
4551,116413,2026-29027,Batch 2024-01,2024,DepEd (DCP),46,0,1,Functional,"silicon power armor, tp-link acher",2026-04-14 05:46:53.438350+00:00
4528,501500,2026-28281,BATCH 2022-01 ELEARNING CART PACKAGE,2022,DepEd (DCP),46,0,0,Functional,,2026-04-14 05:36:32.859839+00:00
5904,304308,2026-42460,Batch 36,2018,DepEd (DCP),0,0,0,Functional,,2026-04-16 00:42:28.166403+00:00
5905,502093,2026-33656,Batch 2023-01,2023,DepEd (DCP),46,0,1,Functional,,2026-04-16 00:43:53.881123+00:00
3304,136844,2026-07512,2024,2025,DepEd (DCP),46,0,0,Functional,Headphones,2026-04-13 03:32:07.561736+00:00
5912,500673,2026-38839,Batch ,2023,DepEd (DCP),46,0,1,Functional,"With routers, headphones and other accessories ",2026-04-16 01:18:29.236717+00:00
4534,119270,2026-32418,Batch 1,2020,DepEd (DCP),1,49,1,Functional,,2026-04-14 05:38:09.354197+00:00
4558,311802,2026-30421,38,2017,DepEd (DCP),1,50,1,Non-Functional,"50 computer mouse, 1 head set",2026-04-14 05:51:30.248076+00:00
4585,305171,2026-01667,DCP22-L01-PKG1-APT-24-086,2024,DepEd (DCP),46,0,0,Functional,"Silicon power, XITRIX Smart TV, TP-Link Archer",2026-04-14 06:09:52.053192+00:00
4586,305171,2026-01667,35-36,2019,DepEd (DCP),0,50,0,Functional,,2026-04-14 06:09:52.061379+00:00
5252,127835,2026-40599,BATCH 2019-01 G4  ICT PACKAGE,2020,DepEd (DCP),0,50,1,Functional,,2026-04-15 02:48:42.107384+00:00
5634,303725,2026-20779,2023-01,2023,DepEd (DCP),46,1,1,Functional,"2 Units TP-Link Archer AX12
1 Unit SIlicon Power Armor A60 (5TB)",2026-04-15 07:57:21.275849+00:00
5625,136796,2026-07468,Batch 2019-01,2020,DepEd (DCP),3,0,2,Functional,"Speakers, UPS, Projector, Router, Desktops",2026-04-15 07:44:32.689739+00:00
5626,136796,2026-07468,Batch 2019-01,2020,DepEd (DCP),3,0,2,Functional,"Speakers, UPS, Projector, Router, Desktops",2026-04-15 07:44:32.695430+00:00
7240,501189,2026-38870,2022 Batch,2022,DepEd (DCP),46,0,1,Functional,"Routers, headphones",2026-04-21 03:02:52.895192+00:00
7360,301408,2026-18879,DCP 2023-01,2024,DepEd (DCP),46,0,1,Functional,"ROUTER, HEADPHONE, MOUSE, EXTERNAL HARDDRIVE",2026-04-21 09:59:23.342542+00:00
7429,301322,2026-19019,DCP BATCH 2022 ELC,2024,DepEd (DCP),45,0,1,Functional,,2026-04-22 07:10:29.684273+00:00
7504,136703,2026-07277,e-Learning Cart Package,2024,DepEd (DCP),46,0,1,Functional,"TNE LT-Cart-24AC-1 Charging Cart, TP-Lilnk Archer AX12 AX1500 Wi-Fi Router, Mouse, Headphone",2026-04-23 08:41:14.223024+00:00
5913,302016,2026-24573,JHS/SHS ICT PACKAGE,2019,DepEd (DCP),15,0,0,Functional,,2026-04-16 01:21:27.412763+00:00
6987,305608,2026-06805,Batch 2022-01,2024,DepEd (DCP),46,0,0,Functional,,2026-04-20 06:50:59.753542+00:00
6113,300478,2026-10985,Batch2019-03-G4-6 ICT Package- Lot 1,2021,DepEd (DCP),0,50,0,Functional,,2026-04-16 06:32:07.035145+00:00
6114,300478,2026-10985,Batch 2023-01: e-Learning Cart Package,2024,DepEd (DCP),46,0,1,Functional,,2026-04-16 06:32:07.042697+00:00
5457,316601,2026-44702,Batch 2024-01,2024,DepEd (DCP),46,5,8,Functional,,2026-04-15 05:41:37.111373+00:00
6211,102356,2026-11204,DCP 2019,2019,DepEd (DCP),1,50,0,Functional,"Mouse, Headset, Carrying Bag, Router",2026-04-16 09:22:35.497136+00:00
6213,319223,2026-02092,Batch 44,2021,DepEd (DCP),0,46,0,Functional,headphones,2026-04-16 09:27:05.092621+00:00
6216,300492,2026-11129,Batch 2024,2024,DepEd (DCP),46,0,1,Functional,,2026-04-16 09:38:26.489829+00:00
6217,300492,2026-11129,Batch 2022,2022,DepEd (DCP),46,0,0,Functional,,2026-04-16 09:38:26.496918+00:00
6308,308120,2026-19465,Batch 33-36,2016,DepEd (DCP),2,0,0,Functional,"routers, headphones, mouse",2026-04-17 03:00:33.083172+00:00
6310,300057,2026-08176,2024-01,2024,DepEd (DCP),46,0,1,Functional,"HDD, USB",2026-04-17 03:03:38.440746+00:00
6531,500175,2026-27074,2022-01,2024,DepEd (DCP),0,46,1,Functional,"TP-LINK ARCHER AX12, TSDI CHARGING CART, I UNIT SILICON POWER ARMOR A60",2026-04-18 03:17:43.947284+00:00
3548,300817,2026-14579,DCP 2020 Lot 1,2021,DepEd (DCP),2,0,2,Non-Functional,"Lapel, Portable Loud Speaker",2026-04-13 07:47:49.381086+00:00
3549,300817,2026-14579,DCP 2020 - BATCH 2019-03 Lot 2,2020,DepEd (DCP),1,50,0,Functional,Wireless router,2026-04-13 07:47:49.386164+00:00
3550,300817,2026-14579,DCP BATCH NO. 38,2017,DepEd (DCP),0,0,0,Non-Functional,"Monitor, LCD Projector, Tripod Projection Screen, Audio Speaker, UPS, Networking Switch, Printer, Ink Cartridge, Table",2026-04-13 07:47:49.391006+00:00
6535,314004,2026-38536,batch 2024,2025,DepEd (DCP),46,0,1,Functional,"router, headset, mouse",2026-04-18 03:56:14.043228+00:00
6587,301591,2026-04822,2024-01,2024,LGU / SEF,46,0,1,Functional,"Wireless Router, Charging cart, External HDD5TB Flashdrive Recovery disk",2026-04-19 00:23:16.737416+00:00
